Layers,Mixes_per_Layer,Run,Target_Index,Entropy
3,3,9,9,8.501196423253825
3,3,10,9,8.620517531518342
3,3,11,9,8.609596578129066
3,3,12,9,8.462844109351137
3,3,13,9,8.399711059036434
3,3,14,9,8.53492639969388
3,3,0,10,8.581898489237707
3,3,1,10,8.454986140065577
3,3,2,10,8.62211132108178
3,3,3,10,8.613601104999342
3,3,4,10,8.458296709736398
3,3,5,10,8.337854621096648
3,3,6,10,8.492210415786792
3,3,7,10,8.45671505445043
3,3,8,10,8.594337789089543
3,3,9,10,8.511774553947102
3,3,10,10,8.759341425642768
3,3,11,10,8.42179784154766
3,3,12,10,8.509788272431093
3,3,13,10,8.51454087135331
3,3,14,10,8.512684842615517
3,3,0,11,8.462793335132503
3,3,1,11,8.43418570804372
3,3,2,11,8.522420597809168
3,3,3,11,8.683951434238576
3,3,4,11,8.386068484656342
3,3,5,11,8.296419462151988
3,3,6,11,8.475513226633803
3,3,7,11,8.711834833612555
3,3,8,11,8.631075193119603
3,3,9,11,8.530048401947134
3,3,10,11,8.51716005167437
3,3,11,11,8.563969857055875
3,3,12,11,8.57539222729267
3,3,13,11,8.469851813399776
3,3,14,11,8.481494621915983
3,3,0,12,8.591860979903249
3,3,1,12,8.647013111207551
3,3,2,12,8.606283531810487
3,3,3,12,8.523183288318215
3,3,4,12,8.423415897100805
3,3,5,12,8.497666726599398
3,3,6,12,8.380411077425784
3,3,7,12,8.63648017260287
3,3,8,12,8.671443101006624
3,3,9,12,8.52632873372208
3,3,10,12,8.550810907681425
3,3,11,12,8.61657355392229
3,3,12,12,8.45426581945229
3,3,13,12,8.507170192064056
3,3,14,12,8.296244778336087
3,3,0,13,8.614455138572927
3,3,1,13,8.58595566499193
3,3,2,13,8.568160164963055
3,3,3,13,8.519035470257569
3,3,4,13,8.511677038470419
3,3,5,13,8.612321534992324
3,3,6,13,8.609625568188882
3,3,7,13,8.510054666738457
3,3,8,13,8.722269850082236
3,3,9,13,8.482815253976305
3,3,10,13,8.510852607330232
3,3,11,13,8.525819165074264
3,3,12,13,8.593949486895234
3,3,13,13,8.77662928754669
3,3,14,13,8.449175564123065
3,3,0,14,8.563306683609582
3,3,1,14,8.514717951219568
3,3,2,14,8.606519764881995
3,3,3,14,8.695424895889621
3,3,4,14,8.606677801624839
3,3,5,14,8.658755430888148
3,3,6,14,8.362986939954949
3,3,7,14,8.523632810723475
3,3,8,14,8.689981989974871
3,3,9,14,8.43107933291798
3,3,10,14,8.633563860612178
3,3,11,14,8.663042856706424
3,3,12,14,8.522048952369374
3,3,13,14,8.62947754415505
3,3,14,14,8.505215299480842
3,3,0,15,8.58013324809718
3,3,1,15,8.598340384469912
3,3,2,15,8.484178281072424
3,3,3,15,8.697943943848623
3,3,4,15,8.495302473321697
3,3,5,15,8.493502882115704
3,3,6,15,8.680211435046042
3,3,7,15,8.46440295794141
3,3,8,15,8.620888159187261
3,3,9,15,8.427206115241063
3,3,10,15,8.4853762049303
3,3,11,15,8.57306854427962
3,3,12,15,8.492351030202448
3,3,13,15,8.469755921047776
3,3,14,15,8.664644107888448
3,3,0,16,8.51745717750931
3,3,1,16,8.68178500313511
3,3,2,16,8.463584706659297
3,3,3,16,8.543135562298591
3,3,4,16,8.537514840590024
3,3,5,16,8.445743370313313
3,3,6,16,8.675178099467827
3,3,7,16,8.48062785306652
3,3,8,16,8.558152037062023
3,3,9,16,8.499684969745813
3,3,10,16,8.573538559742508
3,3,11,16,8.567295662474821
3,3,12,16,8.429181826798656
3,3,13,16,8.581404016181507
3,3,14,16,8.578009491862767
3,3,0,17,8.571625782801718
3,3,1,17,8.717641044867928
3,3,2,17,8.335639093261367
3,3,3,17,8.589949610948846
3,3,4,17,8.626497355796003
3,3,5,17,8.535239007399896
3,3,6,17,8.553566108029152
3,3,7,17,8.54375027582665
3,3,8,17,8.584815600638242
3,3,9,17,8.465562700482767
3,3,10,17,8.585501631592662
3,3,11,17,8.58655747222618
3,3,12,17,8.568356585260846
3,3,13,17,8.512202650585232
3,3,14,17,8.540676763570417
3,3,0,18,8.391409970866295
3,3,1,18,8.538306332918847
3,3,2,18,8.47352112544489
3,3,3,18,8.565926463292028
3,3,4,18,8.644030167787653
3,3,5,18,8.610481671755027
3,3,6,18,8.56540039925531
3,3,7,18,8.491690896323572
3,3,8,18,8.483920554451288
3,3,9,18,8.659593944878688
3,3,10,18,8.73150595454489
3,3,11,18,8.59157396542823
3,3,12,18,8.590824867850724
3,3,13,18,8.442479346070344
3,3,14,18,8.742240982613072
3,3,0,19,8.627704714602688
3,3,1,19,8.53020036030078
3,3,2,19,8.561740721276381
3,3,3,19,8.630166988672789
3,3,4,19,8.64815953323761
3,3,5,19,8.672505045968947
3,3,6,19,8.653963471865952
3,3,7,19,8.4887948599286
3,3,8,19,8.642817172694167
3,3,9,19,8.581260231497367
3,3,10,19,8.552425209775778
3,3,11,19,8.559485891778905
3,3,12,19,8.542929993697449
3,3,13,19,8.670576710700317
3,3,14,19,8.63304531486833
3,3,0,20,8.527897616407266
3,3,1,20,8.522174729219655
3,3,2,20,8.434631009496547
3,3,3,20,8.633037855893978
3,3,4,20,8.523199625417384
3,3,5,20,8.693010946767838
3,3,6,20,8.560947448313533
3,3,7,20,8.599423086475579
3,3,8,20,8.689407742919448
3,3,9,20,8.600801290265183
3,3,10,20,8.580267207910982
3,3,11,20,8.687595310556627
3,3,12,20,8.628621534757167
3,3,13,20,8.577324311341977
3,3,14,20,8.652145033963775
3,3,0,21,8.527519832410837
3,3,1,21,8.640575725896042
3,3,2,21,8.523495988705086
3,3,3,21,8.627573107537662
3,3,4,21,8.454321951431737
3,3,5,21,8.637592064650654
3,3,6,21,8.688721270661684
3,3,7,21,8.615655669910044
3,3,8,21,8.624935380404729
3,3,9,21,8.696128981072272
3,3,10,21,8.402038172517903
3,3,11,21,8.571949693239672
3,3,12,21,8.640993196189271
3,3,13,21,8.731321022381913
3,3,14,21,8.564260941765106
3,3,0,22,8.526881948152003
3,3,1,22,8.695426854024541
3,3,2,22,8.604154691643537
3,3,3,22,8.57288884704349
3,3,4,22,8.567971644631317
3,3,5,22,8.551415575282368
3,3,6,22,8.573273508138005
3,3,7,22,8.645957444800008
3,3,8,22,8.546625627352913
3,3,9,22,8.701242473270822
3,3,10,22,8.428577863722214
3,3,11,22,8.535241802404965
3,3,12,22,8.63362669445182
3,3,13,22,8.595906190904657
3,3,14,22,8.727144552104614
3,4,0,0,8.54891200667872
3,4,1,0,8.462869502750033
3,4,2,0,8.200716516139407
3,4,3,0,8.441537436856027
3,4,4,0,8.584935154451054
3,4,5,0,8.460430532681164
3,4,6,0,8.68606078493904
3,4,7,0,8.69190770382995
3,4,8,0,8.704839691869337
3,4,9,0,8.373611326580155
3,4,10,0,8.427962021781342
3,4,11,0,8.478081880348864
3,4,12,0,8.622134355710648
3,4,13,0,8.437264708439127
3,4,14,0,8.509643633345647
3,4,0,1,8.456677820926908
3,4,1,1,8.556064042629888
3,4,2,1,8.380524974884322
3,4,3,1,8.32589929301436
3,4,4,1,8.388295862864647
3,4,5,1,8.619517202308256
3,4,6,1,8.489458214885197
3,4,7,1,8.45835580330673
3,4,8,1,8.564490323708949
3,4,9,1,8.461495593654048
3,4,10,1,8.65345977687589
3,4,11,1,8.506498838279727
3,4,12,1,8.58212724506736
3,4,13,1,8.356326702706426
3,4,14,1,8.628072886969756
3,4,0,2,8.737301706171204
3,4,1,2,8.665498125096834
3,4,2,2,8.525109996208503
3,4,3,2,8.403506174351214
3,4,4,2,8.490662375524295
3,4,5,2,8.59678062822354
3,4,6,2,8.464051568299418
3,4,7,2,8.435379417828553
3,4,8,2,8.560404489198424
3,4,9,2,8.58503790605205
3,4,10,2,8.64767515051939
3,4,11,2,8.620717282016034
3,4,12,2,8.627213388002447
3,4,13,2,8.391520874673608
3,4,14,2,8.490349735680391
3,4,0,3,8.703871801727248
3,4,1,3,8.369081757712742
3,4,2,3,8.613017652550312
3,4,3,3,8.533156052941997
3,4,4,3,8.555316169687714
3,4,5,3,8.488950312565542
3,4,6,3,8.513585801980481
3,4,7,3,8.44766384770222
3,4,8,3,8.541399811998968
3,4,9,3,8.32913658019722
3,4,10,3,8.490902230711717
3,4,11,3,8.508281767961606
3,4,12,3,8.556747980571373
3,4,13,3,8.542598281997392
3,4,14,3,8.573790173276459
3,4,0,4,8.74446162100356
3,4,1,4,8.638775063024035
3,4,2,4,8.461367218868627
3,4,3,4,8.572120339464874
3,4,4,4,8.593438328979705
3,4,5,4,8.494600889859912
3,4,6,4,8.52420858848377
3,4,7,4,8.60561292560083
3,4,8,4,8.572938914210765
3,4,9,4,8.488825263125277
3,4,10,4,8.506229900167346
3,4,11,4,8.660478087567261
3,4,12,4,8.628606313814567
3,4,13,4,8.573551461777193
3,4,14,4,8.57907168779619
3,4,0,5,8.623401504927568
3,4,1,5,8.694193015722917
3,4,2,5,8.462656894938933
3,4,3,5,8.56128302236872
3,4,4,5,8.654998012647132
3,4,5,5,8.508929948294247
3,4,6,5,8.43958346116738
3,4,7,5,8.631485525150376
3,4,8,5,8.521075525194156
3,4,9,5,8.603919173751127
3,4,10,5,8.613634342031766
3,4,11,5,8.44248868350125
3,4,12,5,8.710916603491187
3,4,13,5,8.544724563913658
3,4,14,5,8.441553166980095
3,4,0,6,8.69033827857169
3,4,1,6,8.618202223618201
3,4,2,6,8.306968272541644
3,4,3,6,8.649881204716511
3,4,4,6,8.60862606933533
3,4,5,6,8.673128295335692
3,4,6,6,8.46328704764101
3,4,7,6,8.615809256198558
3,4,8,6,8.520377857758827
3,4,9,6,8.543398501735682
3,4,10,6,8.602273402254085
3,4,11,6,8.599415212231513
3,4,12,6,8.60386747248437
3,4,13,6,8.484055799261032
3,4,14,6,8.471659633256182
3,4,0,7,8.500557227049454
3,4,1,7,8.510647358543574
3,4,2,7,8.421283467370591
3,4,3,7,8.4116332354167
3,4,4,7,8.682764282232487
3,4,5,7,8.630161889800691
3,4,6,7,8.68176841703191
3,4,7,7,8.525824719095189
3,4,8,7,8.56826008649247
3,4,9,7,8.502949312890362
3,4,10,7,8.668448909473776
3,4,11,7,8.578953135250913
3,4,12,7,8.454274649255572
3,4,13,7,8.596052044633153
3,4,14,7,8.686720484794087
3,4,0,8,8.4716709326932
3,4,1,8,8.644599252348815
3,4,2,8,8.584519240285378
3,4,3,8,8.466420531317192
3,4,4,8,8.799258737598015
3,4,5,8,8.65159267026332
3,4,6,8,8.398631946945756
3,4,7,8,8.437033466894476
3,4,8,8,8.482291569945327
3,4,9,8,8.470550554814757
3,4,10,8,8.491306884340565
3,4,11,8,8.646094548699239
3,4,12,8,8.592232512812462
3,4,13,8,8.507112101943807
3,4,14,8,8.637351539706588
3,4,0,9,8.780429566688461
3,4,1,9,8.543202357124889
3,4,2,9,8.559438128365013
3,4,3,9,8.485776292823013
3,4,4,9,8.436461697311055
3,4,5,9,8.576620263714032
3,4,6,9,8.491050915980022
3,4,7,9,8.448324648726116
3,4,8,9,8.56377387563124
3,4,9,9,8.601039308875102
3,4,10,9,8.509307614209387
3,4,11,9,8.6353762454846
3,4,12,9,8.562020960776085
3,4,13,9,8.428293025961143
3,4,14,9,8.541896321878857
3,4,0,10,8.584872814523083
3,4,1,10,8.517320310107019
3,4,2,10,8.36002479079788
3,4,3,10,8.51086685907809
3,4,4,10,8.458539078667863
3,4,5,10,8.296463044736324
3,4,6,10,8.558353110303843
3,4,7,10,8.379822073886343
3,4,8,10,8.503761822704499
3,4,9,10,8.548150854721815
3,4,10,10,8.699680149987753
3,4,11,10,8.629805718260014
3,4,12,10,8.564039072888942
3,4,13,10,8.521587423968123
3,4,14,10,8.442660442399482
3,4,0,11,8.612985323952433
3,4,1,11,8.585092156390568
3,4,2,11,8.404179525476788
3,4,3,11,8.506520114258915
3,4,4,11,8.506244177152468
3,4,5,11,8.55975912112122
3,4,6,11,8.609331493312462
3,4,7,11,8.639335035109006
3,4,8,11,8.645824912633781
3,4,9,11,8.398389928608825
3,4,10,11,8.548426034684343
3,4,11,11,8.497982587157662
3,4,12,11,8.721888766693803
3,4,13,11,8.425172170902488
3,4,14,11,8.47403772659789
3,4,0,12,8.637084389651594
3,4,1,12,8.594232991751655
3,4,2,12,8.409936723711253
3,4,3,12,8.464042752560106
3,4,4,12,8.506930206955465
3,4,5,12,8.530960336589741
3,4,6,12,8.51029399695405
3,4,7,12,8.60441832335516
3,4,8,12,8.486108134603697
3,4,9,12,8.475379330381374
3,4,10,12,8.523608826209339
3,4,11,12,8.526604275477608
3,4,12,12,8.522340022377584
3,4,13,12,8.498210756501038
3,4,14,12,8.56433938507065
3,4,0,13,8.43354330566742
3,4,1,13,8.589349914759838
3,4,2,13,8.457018313169359
3,4,3,13,8.566265659067867
3,4,4,13,8.632803625661513
3,4,5,13,8.409708127558067
3,4,6,13,8.502865438918494
3,4,7,13,8.500468895257674
3,4,8,13,8.477518014516148
3,4,9,13,8.512093933146819
3,4,10,13,8.665929446061163
3,4,11,13,8.492626163968334
3,4,12,13,8.59279863302632
3,4,13,13,8.52155029820937
3,4,14,13,8.668239275118006
3,4,0,14,8.564499239553745
3,4,1,14,8.648028049361535
3,4,2,14,8.505486931712952
3,4,3,14,8.449329627268947
3,4,4,14,8.694637321844075
3,4,5,14,8.512696739457677
3,4,6,14,8.529195401030531
3,4,7,14,8.601469826307362
3,4,8,14,8.44428042953744
3,4,9,14,8.609780081134295
3,4,10,14,8.4990484807574
3,4,11,14,8.538646639647089
3,4,12,14,8.607754756387903
3,4,13,14,8.556432732342683
3,4,14,14,8.615442382154198
3,4,0,15,8.648822827642547
3,4,1,15,8.489778091443018
3,4,2,15,8.536695046303112
3,4,3,15,8.617978592006846
3,4,4,15,8.70685460738677
3,4,5,15,8.454517272787095
3,4,6,15,8.663114823571396
3,4,7,15,8.509455043674265
3,4,8,15,8.439198650170159
3,4,9,15,8.47606893886954
3,4,10,15,8.467363839296478
3,4,11,15,8.68741546427974
3,4,12,15,8.562030095870695
3,4,13,15,8.61974532186706
3,4,14,15,8.649517500576236
3,4,0,16,8.707221977683815
3,4,1,16,8.399954649790994
3,4,2,16,8.609066807055166
3,4,3,16,8.604668606085744
3,4,4,16,8.644807752601917
3,4,5,16,8.459674949699174
3,4,6,16,8.730461959356456
3,4,7,16,8.389062243866382
3,4,8,16,8.451230325904097
3,4,9,16,8.429884956316535
3,4,10,16,8.636946817486407
3,4,11,16,8.715876249619322
3,4,12,16,8.769824093851996
3,4,13,16,8.533810514175906
3,4,14,16,8.625125654088958
3,4,0,17,8.713136554724333
3,4,1,17,8.469338291669795
3,4,2,17,8.563720684790468
3,4,3,17,8.667908315527292
3,4,4,17,8.495714457394275
3,4,5,17,8.416276253542684
3,4,6,17,8.425172801949577
3,4,7,17,8.462960212373378
3,4,8,17,8.457049035030478
3,4,9,17,8.60413881115481
3,4,10,17,8.63269663406979
3,4,11,17,8.541545251587948
3,4,12,17,8.496694226450247
3,4,13,17,8.594301148350914
3,4,14,17,8.280692331382532
3,4,0,18,8.452298773606104
3,4,1,18,8.644870421849962
3,4,2,18,8.531568617105144
3,4,3,18,8.611187968041504
3,4,4,18,8.594138919307348
3,4,5,18,8.616439505645156
3,4,6,18,8.548267032305475
3,4,7,18,8.6317625214398
3,4,8,18,8.40955187187923
3,4,9,18,8.349025071461588
3,4,10,18,8.42706575976215
3,4,11,18,8.499848608290504
3,4,12,18,8.520237328137616
3,4,13,18,8.484062095578063
3,4,14,18,8.547017255795025
3,4,0,19,8.476704487380934
3,4,1,19,8.523180099188407
3,4,2,19,8.66757559967397
3,4,3,19,8.700148568179634
3,4,4,19,8.626091815872893
3,4,5,19,8.692486421343187
3,4,6,19,8.52057771441699
3,4,7,19,8.652180075047058
3,4,8,19,8.294435622794127
3,4,9,19,8.632416995027967
3,4,10,19,8.57394291161957
3,4,11,19,8.485081735006894
3,4,12,19,8.630205756098192
3,4,13,19,8.463013045170813
3,4,14,19,8.251159598532924
3,4,0,20,8.412056697874783
3,4,1,20,8.607939222787307
3,4,2,20,8.640049323814173
3,4,3,20,8.602231047298728
3,4,4,20,8.496528888730207
3,4,5,20,8.692476902240903
3,4,6,20,8.63955163843844
3,4,7,20,8.416985935828235
3,4,8,20,8.452461276135882
3,4,9,20,8.666106832632327
3,4,10,20,8.571996530059156
3,4,11,20,8.533896447303745
3,4,12,20,8.475703011620796
3,4,13,20,8.668333081449845
3,4,14,20,8.541124384923071
3,4,0,21,8.47485391027365
3,4,1,21,8.726294482476648
3,4,2,21,8.621899515346168
3,4,3,21,8.553172937434251
3,4,4,21,8.552425209581575
3,4,5,21,8.530032115531398
3,4,6,21,8.389802233922843
3,4,7,21,8.441778207063374
3,4,8,21,8.490590075985434
3,4,9,21,8.467751978679274
3,4,10,21,8.418798090607543
3,4,11,21,8.39153916345127
3,4,12,21,8.424385692214168
3,4,13,21,8.62369431675205
3,4,14,21,8.506311156827083
3,4,0,22,8.598053256880096
3,4,1,22,8.501014493779183
3,4,2,22,8.61175828415597
3,4,3,22,8.43755861014049
3,4,4,22,8.553010644258954
3,4,5,22,8.543561112119399
3,4,6,22,8.614370349816381
3,4,7,22,8.611934218555168
3,4,8,22,8.48176913656184
3,4,9,22,8.495307583765104
3,4,10,22,8.393456490329793
3,4,11,22,8.591010434794054
3,4,12,22,8.57514354813472
3,4,13,22,8.772770896847538
3,4,14,22,8.513763046656805
3,5,0,0,8.5175217376642
3,5,1,0,8.704995258239535
3,5,2,0,8.74143256292481
3,5,3,0,8.487361827794158
3,5,4,0,8.582877795988917
3,5,5,0,8.686448010593066
3,5,6,0,8.722264802815282
3,5,7,0,8.568622944416008
3,5,8,0,8.364674047417356
3,5,9,0,8.47347149458788
3,5,10,0,8.342128776974532
3,5,11,0,8.426716680231667
3,5,12,0,8.415551851771376
3,5,13,0,8.42964215634813
3,5,14,0,8.671112124034234
3,5,0,1,8.615469053255696
3,5,1,1,8.519402190880985
3,5,2,1,8.38458222636779
3,5,3,1,8.59279471327218
3,5,4,1,8.5695216218616
3,5,5,1,8.409499171147145
3,5,6,1,8.430436615036815
3,5,7,1,8.551144825120295
3,5,8,1,8.272215189718295
3,5,9,1,8.61421170009684
3,5,10,1,8.708778413351201
3,5,11,1,8.309803298777766
3,5,12,1,8.544672619415559
3,5,13,1,8.520185520584139
3,5,14,1,8.552239388904727
3,5,0,2,8.42204490244802
3,5,1,2,8.48264046359989
3,5,2,2,8.432530380120166
3,5,3,2,8.462386443510573
3,5,4,2,8.449736106278108
3,5,5,2,8.425282493193606
3,5,6,2,8.459513216186618
3,5,7,2,8.436928540766342
3,5,8,2,8.485329182605511
3,5,9,2,8.697593792025458
3,5,10,2,8.40291993117901
3,5,11,2,8.578330832983625
3,5,12,2,8.478797289146671
3,5,13,2,8.341118073223438
3,5,14,2,8.341165586805921
3,5,0,3,8.492982061252127
3,5,1,3,8.463754723202637
3,5,2,3,8.332633138369955
3,5,3,3,8.434478883851146
3,5,4,3,8.397861480837205
3,5,5,3,8.455916977701202
3,5,6,3,8.394649796832029
3,5,7,3,8.640307520139569
3,5,8,3,8.416547298712786
3,5,9,3,8.552451900476777
3,5,10,3,8.509282477930373
3,5,11,3,8.492877445133031
3,5,12,3,8.490398284370238
3,5,13,3,8.446007791221058
3,5,14,3,8.477395129327938
3,5,0,4,8.45273805343398
3,5,1,4,8.39915595472257
3,5,2,4,8.320905120850554
3,5,3,4,8.495930835148725
3,5,4,4,8.678321186657236
3,5,5,4,8.344009919964913
3,5,6,4,8.427180858721005
3,5,7,4,8.715402313969093
3,5,8,4,8.492462619030414
3,5,9,4,8.573193983486519
3,5,10,4,8.615724105333436
3,5,11,4,8.57406000576148
3,5,12,4,8.499447861980402
3,5,13,4,8.51475975279011
3,5,14,4,8.399021726120404
3,5,0,5,8.718015184985104
3,5,1,5,8.483864477992082
3,5,2,5,8.445632920064872
3,5,3,5,8.56005573351499
3,5,4,5,8.659735764387014
3,5,5,5,8.553490470320826
3,5,6,5,8.574914692187761
3,5,7,5,8.502941062807592
3,5,8,5,8.42442874784047
3,5,9,5,8.537179950857825
3,5,10,5,8.554037129567584
3,5,11,5,8.65300059219659
3,5,12,5,8.605418803453468
3,5,13,5,8.625163833933026
3,5,14,5,8.547952535671062
3,5,0,6,8.751603777912997
3,5,1,6,8.553610224774594
3,5,2,6,8.593659094387736
3,5,3,6,8.561186269932884
3,5,4,6,8.598400516763261
3,5,5,6,8.57537879991145
3,5,6,6,8.613544635676833
3,5,7,6,8.727703622695484
3,5,8,6,8.538555090509583
3,5,9,6,8.42366583510119
3,5,10,6,8.513775329939623
3,5,11,6,8.226761518279625
3,5,12,6,8.620535222186632
3,5,13,6,8.53528840059797
3,5,14,6,8.454345077949794
3,5,0,7,8.463504854656172
3,5,1,7,8.560014284039127
3,5,2,7,8.508869158554592
3,5,3,7,8.471167949947208
3,5,4,7,8.666435759502123
3,5,5,7,8.580799456238378
3,5,6,7,8.495937962410416
3,5,7,7,8.67651401698263
3,5,8,7,8.485259654475835
3,5,9,7,8.420983404344474
3,5,10,7,8.322769804459089
3,5,11,7,8.33475735451411
3,5,12,7,8.410776182072686
3,5,13,7,8.631365575373454
3,5,14,7,8.370211086619888
3,5,0,8,8.60937472582966
3,5,1,8,8.404647684496721
3,5,2,8,8.393505895275993
3,5,3,8,8.372435950280066
3,5,4,8,8.72374379140285
3,5,5,8,8.63467625308294
3,5,6,8,8.658636384473484
3,5,7,8,8.62967735501428
3,5,8,8,8.824838123171945
3,5,9,8,8.369111308366737
3,5,10,8,8.538900640552832
3,5,11,8,8.424312062004528
3,5,12,8,8.504372306139311
3,5,13,8,8.635402375327706
3,5,14,8,8.540374422460701
3,5,0,9,8.602969788463701
3,5,1,9,8.52730188738934
3,5,2,9,8.45352250614522
3,5,3,9,8.417659427737272
3,5,4,9,8.594657626718183
3,5,5,9,8.489763135912611
3,5,6,9,8.458881239830227
3,5,7,9,8.506611776172498
3,5,8,9,8.498927597424835
3,5,9,9,8.687302795480406
3,5,10,9,8.49852832174801
3,5,11,9,8.659847853877894
3,5,12,9,8.207998702452171
3,5,13,9,8.616278638089469
3,5,14,9,8.523832156090004
3,5,0,10,8.414985274224208
3,5,1,10,8.436941975304356
3,5,2,10,8.497610498302805
3,5,3,10,8.539354456080403
3,5,4,10,8.537688347836937
3,5,5,10,8.676956295315753
3,5,6,10,8.383468235465802
3,5,7,10,8.646610574505655
3,5,8,10,8.262341560968958
3,5,9,10,8.452442299094708
3,5,10,10,8.57997649483334
3,5,11,10,8.682418482639585
3,5,12,10,8.753139372591361
3,5,13,10,8.488418749177695
3,5,14,10,8.533404465628141
3,5,0,11,8.409890443673852
3,5,1,11,8.444091895847771
3,5,2,11,8.635573769188582
3,5,3,11,8.585924224172807
3,5,4,11,8.592049497702428
3,5,5,11,8.550225817079511
3,5,6,11,8.639928531933867
3,5,7,11,8.478865977990777
3,5,8,11,8.499151933195668
3,5,9,11,8.256288362239424
3,5,10,11,8.42368593467307
3,5,11,11,8.680757794228931
3,5,12,11,8.670284963896808
3,5,13,11,8.751802856030896
3,5,14,11,8.58716803324437
3,5,0,12,8.367083942876597
