Layers,Mixes_per_Layer,Run,Target_Index,Entropy
3,3,3,6,9.1959746601802
3,3,4,6,9.201183846343463
3,3,5,6,9.339591338876643
3,3,6,6,9.243635820210358
3,3,7,6,9.091329521895279
3,3,8,6,9.021433876861792
3,3,9,6,9.220058244826946
3,3,10,6,9.060916803381819
3,3,11,6,9.287274288611775
3,3,12,6,9.177685462520405
3,3,13,6,9.155786059930614
3,3,14,6,9.250205908666283
3,3,0,7,9.173416506628662
3,3,1,7,9.178686321061285
3,3,2,7,9.127609631343873
3,3,3,7,9.168480415585256
3,3,4,7,9.210595465200408
3,3,5,7,9.278681103615076
3,3,6,7,9.38003807228631
3,3,7,7,9.178606752409287
3,3,8,7,9.128821864561486
3,3,9,7,9.12328441748144
3,3,10,7,9.05896526879524
3,3,11,7,9.229854690935147
3,3,12,7,9.1164759636533
3,3,13,7,9.171024366010942
3,3,14,7,9.251872666831662
3,3,0,8,9.23302404701583
3,3,1,8,9.173181579684577
3,3,2,8,9.18930105981308
3,3,3,8,9.153896590670938
3,3,4,8,9.167255369786474
3,3,5,8,9.3020231747613
3,3,6,8,9.30054600922754
3,3,7,8,9.199999643737772
3,3,8,8,9.0549391108834
3,3,9,8,9.197473759034743
3,3,10,8,9.152769811928756
3,3,11,8,9.124737078451714
3,3,12,8,9.035581461392875
3,3,13,8,9.21317825999238
3,3,14,8,9.21765110180433
3,3,0,9,9.230156422587049
3,3,1,9,9.279495867709848
3,3,2,9,9.159963067416749
3,3,3,9,9.11922912511896
3,3,4,9,9.158895696017527
3,3,5,9,9.06531627469611
3,3,6,9,9.303796349493872
3,3,7,9,9.194397123390482
3,3,8,9,9.068033102717477
3,3,9,9,9.113469257317417
3,3,10,9,9.135094574040368
3,3,11,9,9.210304410621685
3,3,12,9,9.185453968428977
3,3,13,9,9.170586458973775
3,3,14,9,9.18200848510793
3,3,0,10,9.157248347856857
3,3,1,10,9.141148416817959
3,3,2,10,9.097640351671854
3,3,3,10,9.258866478469308
3,3,4,10,9.217948812991263
3,3,5,10,9.05082354496605
3,3,6,10,9.32443621009822
3,3,7,10,9.14496257620731
3,3,8,10,9.132251594451573
3,3,9,10,9.118314053574961
3,3,10,10,9.272959764367112
3,3,11,10,9.167580294974554
3,3,12,10,9.198910963907897
3,3,13,10,9.328215100426732
3,3,14,10,9.130756012814793
3,3,0,11,9.188896509010693
3,3,1,11,9.29083379337244
3,3,2,11,9.266705526389833
3,3,3,11,9.217412709969699
3,3,4,11,9.135938003410836
3,3,5,11,9.131902622602357
3,3,6,11,9.124535674254753
3,3,7,11,9.195609835109693
3,3,8,11,9.139532522301481
3,3,9,11,9.101963600865458
3,3,10,11,9.187950976723677
3,3,11,11,9.154453562107463
3,3,12,11,9.129444515984215
3,3,13,11,9.20679066442414
3,3,14,11,9.09706728246669
3,3,0,12,9.075635334771835
3,3,1,12,9.1911767999028
3,3,2,12,9.22398609803897
3,3,3,12,9.20569679726764
3,3,4,12,9.233648199806751
3,3,5,12,9.203800823352022
3,3,6,12,9.120492324171149
3,3,7,12,9.010311226258633
3,3,8,12,9.23699248813284
3,3,9,12,9.121236836347592
3,3,10,12,9.247966555107404
3,3,11,12,9.131881726197166
3,3,12,12,9.24113570519438
3,3,13,12,9.191688325307924
3,3,14,12,9.180984104235431
3,3,0,13,9.080020807147474
3,3,1,13,9.207698394538111
3,3,2,13,9.290139555015312
3,3,3,13,9.261544296602153
3,3,4,13,9.123368659953075
3,3,5,13,9.162681458925265
3,3,6,13,9.199148716747008
3,3,7,13,9.085654799926303
3,3,8,13,9.217240728238096
3,3,9,13,9.118099498142705
3,3,10,13,9.160775693645874
3,3,11,13,9.111155136584337
3,3,12,13,9.135052762031373
3,3,13,13,9.217624393393036
3,3,14,13,9.233879221845454
3,3,0,14,8.960422723062118
3,3,1,14,9.258763784963046
3,3,2,14,9.235498426224423
3,3,3,14,9.242143374189425
3,3,4,14,9.157891069587938
3,3,5,14,9.11723194675486
3,3,6,14,9.163618767706657
3,3,7,14,9.084764654090092
3,3,8,14,9.254195770015787
3,3,9,14,9.212868462087282
3,3,10,14,9.192399764795908
3,3,11,14,9.19783218049279
3,3,12,14,9.089843460850796
3,3,13,14,9.1345343864169
3,3,14,14,9.164985901427448
3,3,0,15,9.110877650631792
3,3,1,15,9.200010951269814
3,3,2,15,9.24278012885163
3,3,3,15,9.17207384902245
3,3,4,15,9.163457570760787
3,3,5,15,9.243367140566717
3,3,6,15,9.185205207744469
3,3,7,15,9.186376831684562
3,3,8,15,9.309259719603077
3,3,9,15,9.19652026320935
3,3,10,15,9.092291032653806
3,3,11,15,9.079847481961746
3,3,12,15,9.104757061698534
3,3,13,15,9.127258804982134
3,3,14,15,9.052347639173755
3,3,0,16,9.207303673000562
3,3,1,16,9.031212483543186
3,3,2,16,9.339210177551514
3,3,3,16,9.105963062994192
3,3,4,16,9.15376623826887
3,3,5,16,9.151850905861659
3,3,6,16,9.284484931517959
3,3,7,16,9.187361950188707
3,3,8,16,9.297605916449681
3,3,9,16,9.152274584991325
3,3,10,16,9.206577271504571
3,3,11,16,9.084312944373611
3,3,12,16,9.093518865759805
3,3,13,16,9.135148007500227
3,3,14,16,9.206402662504921
3,3,0,17,9.305942214354747
3,3,1,17,8.968343591741386
3,3,2,17,9.244166039317879
3,3,3,17,9.20174678587382
3,3,4,17,9.17080082882486
3,3,5,17,9.153672180542554
3,3,6,17,9.214959754183361
3,3,7,17,9.189585005535838
3,3,8,17,9.312909476595532
3,3,9,17,9.134892931321945
3,3,10,17,9.315785581863008
3,3,11,17,9.117896305557666
3,3,12,17,9.10811265259797
3,3,13,17,9.1793662235405
3,3,14,17,9.160658530655873
3,3,0,18,9.28199758408393
3,3,1,18,9.113457192336785
3,3,2,18,9.253182972824375
3,3,3,18,9.183339326379073
3,3,4,18,9.269896097388026
3,3,5,18,9.342350710283526
3,3,6,18,9.179175897113042
3,3,7,18,9.062864618545898
3,3,8,18,9.341427155211663
3,3,9,18,9.175330693553361
3,3,10,18,9.277010348501081
3,3,11,18,9.049944153612808
3,3,12,18,9.204545106093262
3,3,13,18,9.150494089506248
3,3,14,18,9.093425507467394
3,3,0,19,9.3026368437521
3,3,1,19,9.180939704802546
3,3,2,19,9.246926673912416
3,3,3,19,9.189694500319067
3,3,4,19,9.191670884579075
3,3,5,19,9.250358248619033
3,3,6,19,9.257098271352088
3,3,7,19,9.073508392909373
3,3,8,19,9.315364999020613
3,3,9,19,9.062027892702414
3,3,10,19,9.235635534244144
3,3,11,19,8.985025105067598
3,3,12,19,9.335336137124207
3,3,13,19,9.212402758517442
3,3,14,19,9.173725801595833
3,3,0,20,9.207013235581123
3,3,1,20,9.171083985746678
3,3,2,20,9.158548424240282
3,3,3,20,9.260561252446664
3,3,4,20,9.212904674752004
3,3,5,20,9.103164434085498
3,3,6,20,9.169757163474433
3,3,7,20,9.207439504749455
3,3,8,20,9.180183739428424
3,3,9,20,9.131759706259132
3,3,10,20,9.25930441871634
3,3,11,20,9.094908652120706
3,3,12,20,9.32718478668647
3,3,13,20,9.101610306680433
3,3,14,20,9.18738397692881
3,3,0,21,9.170762485610835
3,3,1,21,9.261361087954231
3,3,2,21,9.225839642824369
3,3,3,21,9.236648289114962
3,3,4,21,9.178170454957945
3,3,5,21,9.235390411480482
3,3,6,21,9.160722191767727
3,3,7,21,9.313728297443312
3,3,8,21,9.162235480634711
3,3,9,21,9.21629352889872
3,3,10,21,9.282536847451674
3,3,11,21,9.117406823085318
3,3,12,21,9.231681281584338
3,3,13,21,9.195467004530272
3,3,14,21,9.215613470417365
3,3,0,22,9.069762536763601
3,3,1,22,9.24906898490352
3,3,2,22,8.973282004160383
3,3,3,22,9.024060487475126
3,3,4,22,8.947443548904051
3,3,5,22,9.039477344516804
3,3,6,22,8.984129739991927
3,3,7,22,9.251239018505485
3,3,8,22,8.825815709071202
3,3,9,22,9.106660374104907
3,3,10,22,9.157237070867092
3,3,11,22,8.982308307640862
3,3,12,22,9.162733916059015
3,3,13,22,9.201364213066235
3,3,14,22,9.25534462539243
3,4,0,0,9.202167276814869
3,4,1,0,9.184175495809033
3,4,2,0,9.148758752557262
3,4,3,0,9.249843759935295
3,4,4,0,9.233295186988771
3,4,5,0,9.266660919781602
3,4,6,0,9.186945197846867
3,4,7,0,9.095949322762442
3,4,8,0,9.229076365525229
3,4,9,0,9.191517506052264
3,4,10,0,9.161565491621749
3,4,11,0,9.128589639929746
3,4,12,0,9.248553155694582
3,4,13,0,9.225989573069747
3,4,14,0,9.161675459523469
3,4,0,1,9.161339403967611
3,4,1,1,9.20944634374987
3,4,2,1,9.075202184971834
3,4,3,1,9.157483590831497
3,4,4,1,9.19491289699278
3,4,5,1,9.186315186291269
3,4,6,1,9.153465333149644
3,4,7,1,9.092959748674659
3,4,8,1,9.336590357537903
3,4,9,1,9.157287080574752
3,4,10,1,9.198200865917775
3,4,11,1,9.162694049773659
3,4,12,1,9.191875095354638
3,4,13,1,9.188496406164143
3,4,14,1,9.081257226218963
3,4,0,2,9.0814999832749
3,4,1,2,9.228586253317918
3,4,2,2,9.100715767097505
3,4,3,2,9.188916305504609
3,4,4,2,9.072706160791022
3,4,5,2,9.092061772900653
3,4,6,2,9.352305636515618
3,4,7,2,9.033708940794861
3,4,8,2,9.383425447733377
3,4,9,2,9.071725701313134
3,4,10,2,9.019210717332047
3,4,11,2,9.224009641745928
3,4,12,2,9.308100831063555
3,4,13,2,9.312446504745813
3,4,14,2,9.032028420008364
3,4,0,3,9.268477298306355
3,4,1,3,9.06952280386072
3,4,2,3,9.191149713843913
3,4,3,3,9.158949541690177
3,4,4,3,9.215933942661382
3,4,5,3,9.10797148168245
3,4,6,3,9.25259851101219
3,4,7,3,9.062656853552875
3,4,8,3,9.268960819817828
3,4,9,3,9.20132703456478
3,4,10,3,8.989276682910813
3,4,11,3,9.247770247886438
3,4,12,3,9.186364926713907
3,4,13,3,9.194064158673154
3,4,14,3,9.168511916919654
3,4,0,4,9.247349277178397
3,4,1,4,9.249092321719024
3,4,2,4,9.22270222857684
3,4,3,4,9.198255168096077
3,4,4,4,9.091781490673375
3,4,5,4,9.22870015502885
3,4,6,4,9.29095865273154
3,4,7,4,8.957981011820072
3,4,8,4,9.12000376874211
3,4,9,4,9.287337935934698
3,4,10,4,9.151151430942418
3,4,11,4,9.3071931732338
3,4,12,4,9.153965455178223
3,4,13,4,9.147098452698536
3,4,14,4,9.174927287668169
3,4,0,5,9.189025080192675
3,4,1,5,9.23950903603028
3,4,2,5,9.219913576080017
3,4,3,5,9.206602373949686
3,4,4,5,9.218623002630704
3,4,5,5,9.200518195579528
3,4,6,5,9.223118826101418
3,4,7,5,9.108079866101738
3,4,8,5,9.070358334040488
3,4,9,5,9.334559398680005
3,4,10,5,9.210371042932966
3,4,11,5,9.28099065615823
3,4,12,5,9.212637797628833
3,4,13,5,9.110163651135021
3,4,14,5,9.014802884520291
3,4,0,6,9.200706474762555
3,4,1,6,9.257542565953619
3,4,2,6,9.243088060501467
3,4,3,6,9.210042498544393
3,4,4,6,9.211784744624822
3,4,5,6,9.221849834725884
3,4,6,6,9.118695095341876
3,4,7,6,9.220041719862552
3,4,8,6,9.059609659947244
3,4,9,6,9.259391893512934
3,4,10,6,9.279287858066771
3,4,11,6,9.223276962910123
3,4,12,6,9.21767268864259
3,4,13,6,9.186296660269534
3,4,14,6,9.022826071601939
3,4,0,7,9.158809562451593
3,4,1,7,9.209432752452003
3,4,2,7,9.164046445335401
3,4,3,7,9.093016307565923
3,4,4,7,9.194097830559219
3,4,5,7,9.178915859749914
3,4,6,7,8.993617656839776
3,4,7,7,9.104464008170371
3,4,8,7,9.1559036388143
3,4,9,7,9.24711559371315
3,4,10,7,9.214851267000153
3,4,11,7,9.261985957728303
3,4,12,7,9.258668940719426
3,4,13,7,9.166338409980053
3,4,14,7,9.240213548222783
3,4,0,8,9.047320580562463
3,4,1,8,9.135793630406855
3,4,2,8,9.223308881864288
3,4,3,8,9.01872985548005
3,4,4,8,9.356073245215851
3,4,5,8,9.118967469038258
3,4,6,8,9.210567446310959
3,4,7,8,9.116113064776158
3,4,8,8,9.117321078707278
3,4,9,8,9.252449145175087
3,4,10,8,9.043802318300763
3,4,11,8,9.188072816721283
3,4,12,8,9.28755177327261
3,4,13,8,9.231289196831833
3,4,14,8,9.193546142332076
3,4,0,9,9.186457323750725
3,4,1,9,9.159199505730124
3,4,2,9,9.20737367232024
3,4,3,9,9.207097609767084
3,4,4,9,9.237343486393243
3,4,5,9,9.190284276180298
3,4,6,9,9.276859963196697
3,4,7,9,9.193861751160336
3,4,8,9,9.220519675586157
3,4,9,9,9.138656844354864
3,4,10,9,9.090496058672347
3,4,11,9,9.32118375098511
3,4,12,9,9.190408419899807
3,4,13,9,9.304601836870967
3,4,14,9,9.203173670257561
3,4,0,10,9.021479558543621
3,4,1,10,9.100302437839916
3,4,2,10,9.293615513340145
3,4,3,10,9.141993718465846
3,4,4,10,9.146560528374913
3,4,5,10,9.238202336421441
3,4,6,10,9.102634341274932
3,4,7,10,9.197982853766923
3,4,8,10,9.216351299532421
3,4,9,10,9.234005375417631
3,4,10,10,8.991035366156149
3,4,11,10,9.306116381921202
3,4,12,10,9.231040895455314
3,4,13,10,9.279334015937252
3,4,14,10,9.117654027301839
3,4,0,11,9.134667294412917
3,4,1,11,9.116615159982798
3,4,2,11,9.28021637063153
3,4,3,11,9.21971336835199
3,4,4,11,9.16926272350702
3,4,5,11,9.181644925510804
3,4,6,11,9.168872130177798
3,4,7,11,9.097097357246488
3,4,8,11,9.262929058576352
3,4,9,11,9.166675462509334
3,4,10,11,9.214444557620496
3,4,11,11,9.23208513110395
3,4,12,11,9.1966127842926
3,4,13,11,9.285380168850304
3,4,14,11,9.16106419794855
3,4,0,12,9.10822597057875
3,4,1,12,9.131864335190558
3,4,2,12,9.355146907471683
3,4,3,12,9.192667147348095
3,4,4,12,9.175231156610847
3,4,5,12,9.149600329762272
3,4,6,12,9.15480515787681
3,4,7,12,9.268367713976104
3,4,8,12,9.196271736991708
3,4,9,12,9.16791305582035
3,4,10,12,9.180046983113371
3,4,11,12,9.28329723757098
3,4,12,12,9.105133636370901
3,4,13,12,9.374216589758788
3,4,14,12,9.152353687910491
3,4,0,13,9.008780846410088
3,4,1,13,9.104538633646646
3,4,2,13,9.17466191913683
3,4,3,13,9.21300195755345
3,4,4,13,9.182846576423122
3,4,5,13,9.041807641515012
3,4,6,13,9.14356410395379
3,4,7,13,8.982638804356958
3,4,8,13,9.002218393005055
3,4,9,13,9.111224176605317
3,4,10,13,9.177314465608047
3,4,11,13,9.25933169954513
3,4,12,13,9.096319611108509
3,4,13,13,9.300093048539038
3,4,14,13,9.00959137030793
3,4,0,14,9.039874240759534
3,4,1,14,9.060813184710742
3,4,2,14,9.188932935625688
3,4,3,14,9.247297062180795
3,4,4,14,9.124818269467871
3,4,5,14,9.089824725404457
3,4,6,14,9.2594139393995
3,4,7,14,9.00643810509461
3,4,8,14,9.040259956822991
3,4,9,14,9.093174602078545
3,4,10,14,9.122434762498555
3,4,11,14,9.226436603539655
3,4,12,14,9.159319269162356
3,4,13,14,9.234741773143238
3,4,14,14,9.197556755629243
3,4,0,15,9.02956456605863
3,4,1,15,9.28496282343118
3,4,2,15,9.150914571399097
3,4,3,15,9.24187727622606
3,4,4,15,9.086165916474375
3,4,5,15,9.217440932124479
3,4,6,15,9.272515619017438
3,4,7,15,9.212079250390278
3,4,8,15,9.03791784027334
3,4,9,15,9.075701310027645
3,4,10,15,9.112281671828923
3,4,11,15,9.12450195300614
3,4,12,15,9.11463519763381
3,4,13,15,9.244401474086608
3,4,14,15,9.269060784685673
3,4,0,16,8.923971734942654
3,4,1,16,9.333904995455846
3,4,2,16,9.1422746536001
3,4,3,16,9.004482025248796
3,4,4,16,9.145709151273433
3,4,5,16,9.238872144834147
3,4,6,16,9.144067923502229
3,4,7,16,9.199207743039079
3,4,8,16,9.149213533447394
3,4,9,16,9.052364443454977
3,4,10,16,9.223745650348086
3,4,11,16,9.10724620253126
3,4,12,16,9.119111754828857
3,4,13,16,9.175605665461813
3,4,14,16,9.222567194704451
3,4,0,17,8.962270396774265
3,4,1,17,9.174442000125925
3,4,2,17,8.93982591185212
3,4,3,17,9.257470808751451
3,4,4,17,9.105600564840882
3,4,5,17,9.060246941898564
3,4,6,17,9.274562773051962
3,4,7,17,9.150344747038744
3,4,8,17,9.156722312281481
3,4,9,17,9.082381610735466
3,4,10,17,9.178627295303116
3,4,11,17,9.148608408331103
3,4,12,17,9.10687825823879
3,4,13,17,9.135315772019009
3,4,14,17,9.144782299451354
3,4,0,18,9.04300826019625
3,4,1,18,9.065041266569668
3,4,2,18,9.120910911178534
3,4,3,18,9.199315960123597
3,4,4,18,9.050091841708554
3,4,5,18,9.137499054815189
3,4,6,18,9.183850930613078
3,4,7,18,9.197553567044112
3,4,8,18,9.13226467122861
3,4,9,18,9.070073001904401
3,4,10,18,9.325281906102363
3,4,11,18,9.221386929667771
3,4,12,18,9.197643110561648
3,4,13,18,9.187756318169571
3,4,14,18,9.056987177564922
3,4,0,19,9.206197034757608
3,4,1,19,9.171537027322358
3,4,2,19,9.126048631620199
3,4,3,19,9.217151812531506
3,4,4,19,9.024607029331769
3,4,5,19,9.09719892027123
3,4,6,19,9.191068821838407
3,4,7,19,9.223688360758324
3,4,8,19,9.061917896504427
3,4,9,19,9.213519929483114
3,4,10,19,9.17939057689511
3,4,11,19,9.302135106066913
3,4,12,19,9.312700425579052
3,4,13,19,9.100573288268379
3,4,14,19,9.19297463279954
3,4,0,20,9.214695472379134
3,4,1,20,9.198933429330134
3,4,2,20,9.125683538670303
3,4,3,20,9.083681533449166
3,4,4,20,9.075843595344956
3,4,5,20,9.17076741987383
3,4,6,20,9.118431712108801
3,4,7,20,9.230869691395636
3,4,8,20,9.072074199948537
3,4,9,20,9.14337322168124
3,4,10,20,9.266967386636278
3,4,11,20,9.268800087994226
3,4,12,20,9.281780965176553
3,4,13,20,9.14170715462333
3,4,14,20,9.180783525393075
3,4,0,21,9.263521475538944
3,4,1,21,9.16458546105619
3,4,2,21,9.067073855853264
3,4,3,21,8.906358932351765
3,4,4,21,9.137988734897252
3,4,5,21,9.120889718371851
3,4,6,21,8.957196385139172
3,4,7,21,9.015059013842663
3,4,8,21,8.923108048266629
3,4,9,21,9.145540900999404
3,4,10,21,9.01826726866469
3,4,11,21,9.16915102145447
3,4,12,21,9.1105705186759
3,4,13,21,9.114913921619744
3,4,14,21,9.179024312643545
3,4,0,22,9.085324129617764
3,4,1,22,9.188224897765727
3,4,2,22,9.099043310715786
3,4,3,22,8.632753744550685
3,4,4,22,8.978258213073936
3,4,5,22,8.887986759428772
3,4,6,22,8.544179010254917
3,4,7,22,8.972540449345091
3,4,8,22,8.382793832308257
3,4,9,22,8.873733218966263
3,4,10,22,8.303423245505389
3,4,11,22,8.976230842406084
3,4,12,22,8.870593631027504
3,4,13,22,9.127620856857606
3,4,14,22,9.106459616378435
3,5,0,0,9.372902470576726
3,5,1,0,9.280653932051266
3,5,2,0,9.191984636415112
3,5,3,0,9.223979995417837
3,5,4,0,9.219827071705218
3,5,5,0,9.007481614205442
3,5,6,0,9.251804924798178
3,5,7,0,9.04221000853424
3,5,8,0,9.156609539521579
3,5,9,0,9.131813355250367
3,5,10,0,9.135931545205883
3,5,11,0,9.024613061955106
3,5,12,0,9.276996838661317
3,5,13,0,9.248749150190136
3,5,14,0,9.164213749168269
3,5,0,1,9.172656242647623
3,5,1,1,9.282374699330578
3,5,2,1,9.155684472937544
3,5,3,1,9.244100684978212
3,5,4,1,9.223805294736698
3,5,5,1,9.1072503624021
3,5,6,1,9.17099764767605
3,5,7,1,9.188813326964768
3,5,8,1,9.207671291002558
3,5,9,1,9.20605557847254
3,5,10,1,9.104107384760649
3,5,11,1,9.153051304984748
3,5,12,1,9.256584585188165
3,5,13,1,9.243210793307638
3,5,14,1,9.102919282503047
3,5,0,2,9.159158051377272
3,5,1,2,9.278664669041573
3,5,2,2,9.1334600320296
3,5,3,2,9.072757147014428
3,5,4,2,9.14223344406877
3,5,5,2,9.10324470643735
3,5,6,2,9.103842151934588
3,5,7,2,9.33607183661783
3,5,8,2,9.015798679773274
3,5,9,2,9.149834147609923
3,5,10,2,9.19039824353504
3,5,11,2,9.26551482206396
3,5,12,2,9.354025563478462
3,5,13,2,9.175388785501683
3,5,14,2,9.315431426331505
3,5,0,3,9.231081386719335
3,5,1,3,9.227744584112429
3,5,2,3,9.207900501832524
3,5,3,3,9.022090719487668
3,5,4,3,9.129579088191006
3,5,5,3,9.00546510100654
3,5,6,3,9.316134760361395
3,5,7,3,9.301584699800904
3,5,8,3,9.212737174761806
3,5,9,3,9.084392499142234
3,5,10,3,9.266460888472691
3,5,11,3,9.24164988544347
3,5,12,3,9.148556118247738
3,5,13,3,9.181519091045699
3,5,14,3,9.274648715690494
3,5,0,4,9.15723470751562
3,5,1,4,9.218385590294478
3,5,2,4,9.305112815124392
3,5,3,4,9.234608051480402
3,5,4,4,9.1521600317104
3,5,5,4,8.915225669672408
3,5,6,4,9.247355573566947
3,5,7,4,9.241867258544593
3,5,8,4,9.236910065456293
3,5,9,4,9.178748919798448
3,5,10,4,9.280589843656502
3,5,11,4,9.216343586988033
3,5,12,4,9.334303964786708
3,5,13,4,9.106149347000633
3,5,14,4,9.148730520888696
3,5,0,5,9.171633750469868
3,5,1,5,9.284115360756694
3,5,2,5,9.294421842451014
3,5,3,5,9.332142405897082
3,5,4,5,9.190934012741419
3,5,5,5,9.21397682611581
3,5,6,5,8.973979972651312
3,5,7,5,9.272550703711532
3,5,8,5,9.073835719030589
3,5,9,5,9.108303265660433
3,5,10,5,9.288283636754516
3,5,11,5,9.073274867884217
3,5,12,5,9.25874829993389
3,5,13,5,9.142431945798679
3,5,14,5,9.0023742605891
3,5,0,6,9.226120443005636
3,5,1,6,9.122590347123444
3,5,2,6,9.400100610584861
3,5,3,6,9.449660504556103
3,5,4,6,9.31910663296157
3,5,5,6,9.325549676655532
3,5,6,6,9.055280480388575
3,5,7,6,9.287160547675008
3,5,8,6,9.170423033027369
3,5,9,6,9.273428806126349
3,5,10,6,9.30569497871103
3,5,11,6,9.084730900874751
3,5,12,6,9.206332248448705
3,5,13,6,9.111437496558178
3,5,14,6,9.2904437449328
3,5,0,7,9.302174164188818
3,5,1,7,9.036945057664283
3,5,2,7,9.354275839481057
3,5,3,7,9.401576115871043
3,5,4,7,9.159664863399005
3,5,5,7,9.324615123811359
3,5,6,7,9.062370232958049
3,5,7,7,9.349635272704779
3,5,8,7,9.058217080551461
3,5,9,7,9.167846872640183
3,5,10,7,9.29347564447746
3,5,11,7,9.005373863542134
3,5,12,7,9.13109424898999
3,5,13,7,9.244719718507632
3,5,14,7,9.239063131225272
3,5,0,8,9.274834134274895
3,5,1,8,9.210865500866053
3,5,2,8,9.336671153376274
3,5,3,8,9.200588616157365
3,5,4,8,9.093482185907193
3,5,5,8,9.312837983523272
3,5,6,8,9.141383460587377
3,5,7,8,9.088819561166993
3,5,8,8,8.975977345160715
3,5,9,8,9.122564844166748
3,5,10,8,9.186813537426504
3,5,11,8,9.026046393133923
3,5,12,8,9.110095878112576
3,5,13,8,9.203622585781098
3,5,14,8,9.165487029284966
3,5,0,9,9.362386864468286
3,5,1,9,9.153662053582096
3,5,2,9,9.21949389184417
3,5,3,9,9.183272060769196
3,5,4,9,9.036276166489863
3,5,5,9,9.234651687227142
3,5,6,9,9.081320821117698
3,5,7,9,9.041847705475442
3,5,8,9,9.210733460769779
3,5,9,9,8.980602712102257
3,5,10,9,9.079625361661506
3,5,11,9,9.196476426397183
3,5,12,9,9.1011764254524
3,5,13,9,9.243064496343823
3,5,14,9,9.035928550860989
3,5,0,10,9.238677231968612
3,5,1,10,9.089153574801802
3,5,2,10,9.148183785851117
3,5,3,10,9.318254996062791
3,5,4,10,9.25197344199185
3,5,5,10,9.279684012481178
3,5,6,10,9.090994322970557
3,5,7,10,9.167266714590022
3,5,8,10,9.15172071989884
3,5,9,10,9.042952887948308
3,5,10,10,9.069471964516055
3,5,11,10,9.194518586663708
3,5,12,10,9.048608876602446
3,5,13,10,9.17058026205982
3,5,14,10,9.13231664224959
3,5,0,11,9.26363538198658
3,5,1,11,9.251955545181517
3,5,2,11,9.016387410378671
3,5,3,11,9.301332931512432
3,5,4,11,9.316166879227477
3,5,5,11,9.15872475873909
3,5,6,11,9.122235596413757
3,5,7,11,9.093504015222022
3,5,8,11,9.151078359510931
3,5,9,11,8.94489691876676
3,5,10,11,9.130378104590633
3,5,11,11,9.07741354432755
3,5,12,11,9.026416500084405
3,5,13,11,9.099308744462903
3,5,14,11,9.104268418065386
3,5,0,12,9.17332886292881
